header	seqid	accession	identity	evalue	sciname	taxids	taxonomy
>ERR4019336.8305 10317.000107973_8304 length=151 number of reps 107	ERR4019336.8305	MF670802.1	100.0	1.7799999999999998e-71	uncultured Faecalibacterium sp.	259315	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;uncultured Faecalibacterium sp.
>ERR4019336.1962 10317.000107973_1961 length=149 number of reps 107	ERR4019336.1962	MF491266.1	100.0	2.2699999999999994e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.1749 10317.000039622_1748 length=150 number of reps 107	ERR2032574.1749	MH570136.1	99.333	2.96e-69	uncultured Bacteroides sp.	162156	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured Bacteroides sp.
>ERR4019336.359 10317.000107973_358 length=151 number of reps 106	ERR4019336.359	MN474777.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2524147.63 10317.000089999_62 length=151 number of reps 106	ERR2524147.63	HQ788743.1	100.0	1.7799999999999998e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2032574.582 10317.000039622_581 length=150 number of reps 106	ERR2032574.582	MT268985.1	99.333	2.96e-69	Bacteroides fragilis	817	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis
>ERR4019724.6693 10317.000102683_6692 length=150 number of reps 105	ERR4019724.6693	MN474526.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.142 10317.000039622_141 length=150 number of reps 105	ERR2032574.142	GU107713.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1843798.204 10317.000052259_203 length=150 number of reps 105	ERR1843798.204	MT505138.1	100.0	8.23e-70	Morganella sp. (in: Bacteria)	1912315	Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella;Morganella sp. (in: Bacteria)
>ERR2032574.1994 10317.000039622_1993 length=150 number of reps 104	ERR2032574.1994	MH569968.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1843798.77 10317.000052259_76 length=150 number of reps 104	ERR1843798.77	MT505138.1	99.333	2.96e-69	Morganella sp. (in: Bacteria)	1912315	Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella;Morganella sp. (in: Bacteria)
>ERR1389919.46 10317.000040411_45 length=150 number of reps 104	ERR1389919.46	KJ235638.1	99.333	2.96e-69	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1389881.23444 10317.000040057_23443 length=150 number of reps 104	ERR1389881.23444	JF057538.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.20464 10317.000107973_20463 length=151 number of reps 103	ERR4019336.20464	FJ345906.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.6766 10317.000107973_6765 length=151 number of reps 102	ERR4019336.6766	MT477821.1	100.0	1.7799999999999998e-71	Streptococcus parasanguinis	1318	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis
>ERR4019336.34356 10317.000107973_34355 length=151 number of reps 102	ERR4019336.34356	MN212272.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.2220 10317.000107973_2219 length=151 number of reps 102	ERR4019336.2220	MF897051.1	100.0	1.7799999999999998e-71	uncultured Prevotella sp.	159272	Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;uncultured Prevotella sp.
>ERR2309414.6659 10317.000079421_6658 length=151 number of reps 102	ERR2309414.6659	HQ792171.1	100.0	1.7799999999999998e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2092225.2664 10317.000067634_2663 length=150 number of reps 102	ERR2092225.2664	KJ421935.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.943 10317.000039622_942 length=150 number of reps 102	ERR2032574.943	FP084758.1	98.667	1.3799999999999999e-67	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.257 10317.000039622_256 length=150 number of reps 102	ERR2032574.257	MK274681.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019314.43 10317.000107280_42 length=151 number of reps 101	ERR4019314.43	MT250924.1	99.338	8.299999999999999e-70	Pseudomonas fragi	296	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fragi
>ERR2696437.21921 10317.000052139_21920 length=151 number of reps 101	ERR2696437.21921	MH570134.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032574.537 10317.000039622_536 length=150 number of reps 101	ERR2032574.537	AY916298.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019336.517 10317.000107973_516 length=151 number of reps 100	ERR4019336.517	KY672284.1	100.0	1.7799999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092007.2661 10317.000062984_2660 length=150 number of reps 100	ERR2092007.2661	MG858628.1	100.0	6.3599999999999995e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
