header	seqid	accession	identity	evalue	sciname	taxids	taxonomy
>ERR2523922.48 10317.000075872_47 length=151 number of reps 129	ERR2523922.48				uncultured bacterium		
>ERR2405201.4224 10317.000083010_4223 length=151 number of reps 129	ERR2405201.4224				uncultured bacterium		
>ERR1841778.7373 10317.000051168_7372 length=150 number of reps 129	ERR1841778.7373				uncultured bacterium		
>ERR2579972.14198 10317.000073364_14197 length=151 number of reps 128	ERR2579972.14198				uncultured bacterium		
>ERR2405201.1532 10317.000083010_1531 length=151 number of reps 128	ERR2405201.1532				uncultured bacterium		
>ERR1841778.962 10317.000051168_961 length=150 number of reps 128	ERR1841778.962				uncultured bacterium		
>ERR1841778.8397 10317.000051168_8396 length=150 number of reps 128	ERR1841778.8397	AP019738.1	99.333	2.96e-69	Alistipes sp. 3BBH6	2585117	Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii
>ERR2579667.2996 10317.000044559_2995 length=151 number of reps 127	ERR2579667.2996	MN212402.1	100.0	6.429999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.746 10317.000083010_745 length=151 number of reps 127	ERR2405201.746	KM882689.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.605 10317.000083010_604 length=151 number of reps 127	ERR2405201.605	KT926815.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.523 10317.000083010_522 length=151 number of reps 127	ERR2405201.523	CP025840.1	100.0	1.7899999999999994e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR1597017.1309 10317.000033260_1308 length=150 number of reps 127	ERR1597017.1309	LR643030.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.453 10317.000094722_452 length=151 number of reps 126	ERR4019216.453	JQ187698.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.151 10317.000094722_150 length=151 number of reps 126	ERR4019216.151	MH912881.1	99.338	8.309999999999998e-70	uncultured Bacteroides sp.	162156	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured Bacteroides sp.
>ERR1597017.13346 10317.000033260_13345 length=150 number of reps 126	ERR1597017.13346	AP019738.1	98.667	1.3799999999999999e-67	Alistipes sp. 3BBH6	2585117	Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii
>ERR2092106.31 10317.000069303_30 length=150 number of reps 125	ERR2092106.31	CP021986.1	96.0	1.3899999999999997e-62	Pseudomonas fragi	296	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fragi
>ERR1597017.6960 10317.000033260_6959 length=150 number of reps 125	ERR1597017.6960	MT445110.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.23745 10317.000044559_23744 length=151 number of reps 124	ERR2579667.23745	MF270565.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.223 10317.000044559_222 length=151 number of reps 124	ERR2579667.223	KX974520.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.5160 10317.000083010_5159 length=151 number of reps 124	ERR2405201.5160	KX993079.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1184 10317.000083010_1183 length=151 number of reps 124	ERR2405201.1184	KM043411.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.31227 10317.000074674_31226 length=151 number of reps 124	ERR2309379.31227	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4019216.712 10317.000094722_711 length=151 number of reps 123	ERR4019216.712	MK727298.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.5610 10317.000094722_5609 length=151 number of reps 123	ERR4019216.5610	CP036491.1	100.0	1.7899999999999994e-71	Bacteroides sp. A1C1	2528203	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. A1C1
>ERR2579972.357 10317.000073364_356 length=151 number of reps 123	ERR2579972.357	MH222244.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.1 10317.000074674_0 length=151 number of reps 123	ERR2309379.1	CP052858.1	100.0	1.7899999999999994e-71	Pseudomonas sp. ADAK20	2730849	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.16996 10317.000094722_16995 length=151 number of reps 122	ERR4019216.16996	MT268988.1	99.338	8.309999999999998e-70	Bacteroides uniformis	820	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis
>ERR2697076.449 10317.000097102_448 length=151 number of reps 122	ERR2697076.449	MH292065.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.1403 10317.000044559_1402 length=151 number of reps 122	ERR2579667.1403	JN413784.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2314357.183 10317.000073253_182 length=151 number of reps 122	ERR2314357.183	KY672114.1	96.689	3.8899999999999995e-63	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.17715 10317.000072431_17714 length=151 number of reps 122	ERR2308673.17715	KX970805.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.1028 10317.000058525_1027 length=150 number of reps 122	ERR1854734.1028	MT445091.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019290.1195 10317.000106821_1194 length=151 number of reps 121	ERR4019290.1195	KX997638.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.433 10317.000094722_432 length=151 number of reps 121	ERR4019216.433	KX593434.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1195 10317.000094722_1194 length=151 number of reps 121	ERR4019216.1195	JN611542.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2697076.1065 10317.000097102_1064 length=151 number of reps 121	ERR2697076.1065	MN474690.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.4539 10317.000044559_4538 length=151 number of reps 121	ERR2579667.4539	CP053865.1	100.0	1.7899999999999994e-71	Salmonella enterica subsp. enterica serovar Typhimurium	90371	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica
>ERR2405201.8610 10317.000083010_8609 length=151 number of reps 121	ERR2405201.8610	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2405201.1215 10317.000083010_1214 length=151 number of reps 121	ERR2405201.1215	KT928356.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.510 10317.000083010_509 length=151 number of reps 120	ERR2405201.510	KM499151.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.5435 10317.000094722_5434 length=151 number of reps 119	ERR4019216.5435	KY285573.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.31 10317.000094722_30 length=151 number of reps 119	ERR4019216.31	MH912881.1	99.338	8.309999999999998e-70	uncultured Bacteroides sp.	162156	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured Bacteroides sp.
>ERR2405201.1437 10317.000083010_1436 length=151 number of reps 119	ERR2405201.1437	KF080510.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2404965.3008 10317.000072118_3007 length=151 number of reps 119	ERR2404965.3008	MF491056.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1198 10317.000083010_1197 length=151 number of reps 118	ERR2405201.1198	HQ791289.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2405201.11236 10317.000083010_11235 length=151 number of reps 118	ERR2405201.11236	JX850579.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4020620.1794 10317.000101145_1793 length=151 number of reps 117	ERR4020620.1794	MK910741.1	100.0	1.7899999999999994e-71	Bifidobacterium bifidum	1681	Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium bifidum
>ERR2405201.4993 10317.000083010_4992 length=151 number of reps 117	ERR2405201.4993	HQ759041.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2405201.1533 10317.000083010_1532 length=151 number of reps 117	ERR2405201.1533	KX505001.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1221 10317.000083010_1220 length=151 number of reps 117	ERR2405201.1221	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4019216.2923 10317.000094722_2922 length=151 number of reps 116	ERR4019216.2923	KT927034.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.20233 10317.000044559_20232 length=151 number of reps 116	ERR2579667.20233	LR595740.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.4424 10317.000083010_4423 length=151 number of reps 116	ERR2405201.4424	MN147834.1	100.0	1.7899999999999994e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2405201.2499 10317.000083010_2498 length=151 number of reps 116	ERR2405201.2499	EU182012.2	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.2388 10317.000083010_2387 length=151 number of reps 116	ERR2405201.2388	MT464394.1	99.338	8.309999999999998e-70	Bacteroides dorei	357276	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides dorei
>ERR2405201.4723 10317.000083010_4722 length=151 number of reps 115	ERR2405201.4723	MT115975.1	100.0	1.7899999999999994e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2405201.4006 10317.000083010_4005 length=151 number of reps 115	ERR2405201.4006	MT516160.1	100.0	1.7899999999999994e-71	Enterococcus faecium	1352	Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium
>ERR2404919.12730 10317.000044559_12729 length=151 number of reps 115	ERR2404919.12730	CP050009.1	99.338	8.309999999999998e-70	Citrobacter sp. Y3	2716879	Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium
>ERR2308673.211 10317.000072431_210 length=151 number of reps 115	ERR2308673.211	KY285461.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.5011 10317.000058525_5010 length=150 number of reps 115	ERR1854734.5011	MG240816.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019231.163 10317.000100395_162 length=151 number of reps 114	ERR4019231.163	KY671617.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.3092 10317.000044559_3091 length=151 number of reps 114	ERR2579667.3092	FP080294.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.985 10317.000083010_984 length=151 number of reps 114	ERR2405201.985	KX097228.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.58 10317.000083010_57 length=151 number of reps 114	ERR2405201.58	MG331051.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.5266 10317.000083010_5265 length=151 number of reps 114	ERR2405201.5266	KF095666.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2319347.8552 10317.000058525_8551 length=151 number of reps 114	ERR2319347.8552	MN474712.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.15113 10317.000033260_15112 length=150 number of reps 114	ERR1597017.15113	MG702837.1	100.0	6.369999999999999e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR1551686.1609 10317.000047064_1608 length=150 number of reps 114	ERR1551686.1609	HM807021.1	100.0	2.96e-69	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4018999.837 10317.000071471_836 length=151 number of reps 113	ERR4018999.837	MT355779.1	99.338	8.309999999999998e-70	Stenotrophomonas sp.	69392	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas sp.
>ERR2697076.59 10317.000097102_58 length=151 number of reps 113	ERR2697076.59	MN211629.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.68 10317.000083010_67 length=151 number of reps 113	ERR2405201.68	MF895031.1	100.0	1.7899999999999994e-71	uncultured Prevotella sp.	159272	Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;uncultured Prevotella sp.
>ERR2032865.451 10317.000065770_450 length=150 number of reps 113	ERR2032865.451	MN866761.1	100.0	6.369999999999999e-71	Corynebacterium xerosis	1725	Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium xerosis
>ERR1854734.44 10317.000058525_43 length=150 number of reps 113	ERR1854734.44	MG702739.1	100.0	6.369999999999999e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR2579972.283 10317.000073364_282 length=151 number of reps 112	ERR2579972.283	KX996786.1	100.0	6.429999999999998e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019231.519 10317.000100395_518 length=151 number of reps 111	ERR4019231.519	MH292237.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.2984 10317.000094722_2983 length=151 number of reps 111	ERR4019216.2984	HQ790024.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR4019216.1001 10317.000094722_1000 length=151 number of reps 111	ERR4019216.1001	MH292303.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.2453 10317.000083010_2452 length=151 number of reps 111	ERR2405201.2453	JF252594.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.282 10317.000094722_281 length=151 number of reps 110	ERR4019216.282	KX654274.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696729.104 10317.000098180_103 length=151 number of reps 110	ERR2696729.104	EU924171.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.9354 10317.000044559_9353 length=151 number of reps 110	ERR2579667.9354	MN081733.1	100.0	6.429999999999998e-71	Bacteroides sartorii	671267	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sartorii
>ERR2579655.486 10317.000039729_485 length=151 number of reps 110	ERR2579655.486	KY932741.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2405201.1841 10317.000083010_1840 length=151 number of reps 110	ERR2405201.1841	KM119868.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.11010 10317.000083010_11009 length=151 number of reps 110	ERR2405201.11010	KF233195.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.11705 10317.000074674_11704 length=151 number of reps 110	ERR2309379.11705	CP049223.1	100.0	1.7899999999999994e-71	Lactobacillus iners	147802	Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners
>ERR1841778.4910 10317.000051168_4909 length=150 number of reps 110	ERR1841778.4910	MT516160.1	100.0	6.369999999999999e-71	Enterococcus faecium	1352	Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium
>ERR4019290.546 10317.000106821_545 length=151 number of reps 109	ERR4019290.546	MH222244.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.931 10317.000094722_930 length=151 number of reps 109	ERR4019216.931	FJ345906.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1625 10317.000094722_1624 length=151 number of reps 109	ERR4019216.1625	KP811703.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.13125 10317.000094722_13124 length=151 number of reps 109	ERR4019216.13125	CP050831.1	99.338	8.309999999999998e-70	Bacteroides sp. CBA7301	2715212	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.22003 10317.000072431_22002 length=151 number of reps 109	ERR2308673.22003	MF364996.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.9636 10317.000058525_9635 length=150 number of reps 109	ERR1854734.9636	MN212470.1	99.333	2.96e-69	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.2756 10317.000058525_2755 length=150 number of reps 109	ERR1854734.2756	MT268988.1	100.0	2.96e-69	Bacteroides uniformis	820	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis
>ERR1597059.479 10317.000042712_478 length=150 number of reps 109	ERR1597059.479	MN212477.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1551686.685 10317.000047064_684 length=150 number of reps 109	ERR1551686.685	MT445143.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.6026 10317.000044559_6025 length=151 number of reps 108	ERR2579667.6026	MT013413.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.1970 10317.000058525_1969 length=150 number of reps 108	ERR1854734.1970	MF363768.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.11025 10317.000044559_11024 length=151 number of reps 107	ERR2579667.11025	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2405201.8264 10317.000083010_8263 length=151 number of reps 107	ERR2405201.8264	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR1841778.22639 10317.000051168_22638 length=150 number of reps 107	ERR1841778.22639	MF363817.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.528 10317.000033260_527 length=150 number of reps 107	ERR1597017.528	FP076187.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.7275 10317.000094722_7274 length=151 number of reps 106	ERR4019216.7275	MT491082.1	100.0	6.429999999999998e-71	Bifidobacterium longum	216816	Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum
>ERR2405201.3786 10317.000083010_3785 length=151 number of reps 106	ERR2405201.3786	KM499057.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.454 10317.000051168_453 length=150 number of reps 106	ERR1841778.454	MK713934.1	100.0	6.369999999999999e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR1597017.1519 10317.000033260_1518 length=150 number of reps 106	ERR1597017.1519	MN474417.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.882 10317.000094722_881 length=151 number of reps 105	ERR4019216.882	KY672284.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2523922.6490 10317.000075872_6489 length=151 number of reps 105	ERR2523922.6490	MT514018.1	100.0	1.7899999999999994e-71	Dialister pneumosintes	39950	Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes
>ERR2405201.6494 10317.000083010_6493 length=151 number of reps 105	ERR2405201.6494	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4018999.622 10317.000071471_621 length=151 number of reps 104	ERR4018999.622	MT415995.1	100.0	1.7899999999999994e-71	Lysinibacillus pakistanensis	759811	Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus pakistanensis
>ERR2579667.1465 10317.000044559_1464 length=151 number of reps 104	ERR2579667.1465	KF230133.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.2218 10317.000083010_2217 length=151 number of reps 104	ERR2405201.2218	MF230428.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032865.116 10317.000065770_115 length=150 number of reps 104	ERR2032865.116	LC515592.1	100.0	6.369999999999999e-71	Absiella argi	1671597	Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Absiella;Absiella argi
>ERR2697076.1624 10317.000097102_1623 length=151 number of reps 103	ERR2697076.1624	MT268987.1	99.338	8.309999999999998e-70	Bacteroides ovatus	28116	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus
>ERR2579667.4820 10317.000044559_4819 length=151 number of reps 103	ERR2579667.4820	JN611239.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.3197 10317.000044559_3196 length=151 number of reps 103	ERR2579667.3197	KY285617.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.2668 10317.000083010_2667 length=151 number of reps 103	ERR2405201.2668	CP007136.1	100.0	1.7899999999999994e-71	Escherichia coli O145:H28 str. RM12581	1248823	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2405201.1324 10317.000083010_1323 length=151 number of reps 103	ERR2405201.1324	JF167909.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2319347.109 10317.000058525_108 length=151 number of reps 103	ERR2319347.109	KY877789.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854712.856 10317.000058423_855 length=150 number of reps 103	ERR1854712.856	MT275475.1	100.0	6.369999999999999e-71	Erysipelatoclostridium ramosum	1547	Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum
>ERR1597017.1324 10317.000033260_1323 length=150 number of reps 103	ERR1597017.1324	KF841716.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.6812 10317.000072431_6811 length=151 number of reps 102	ERR2308673.6812	MF364754.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854712.871 10317.000058423_870 length=150 number of reps 102	ERR1854712.871	LR640822.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1551686.16282 10317.000047064_16281 length=150 number of reps 102	ERR1551686.16282	FP077798.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1328 10317.000094722_1327 length=151 number of reps 101	ERR4019216.1328	KX593020.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.8913 10317.000083010_8912 length=151 number of reps 101	ERR2405201.8913	MN841017.1	99.333	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2308673.20627 10317.000072431_20626 length=151 number of reps 101	ERR2308673.20627	LR642055.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
